Gen	Col	A	B	NumActs1	NumActs2	WorkAlloc1	WorkAlloc2	Idle	Fitness	Mean_F	Mean_F_franjo
92	26	0.5	0.5	3968	4177	42.2941	40.5686		0	2070.98	0.0617475	0.530874
92	27	0.5	0.5	4217	3934	44.6667	38.098		0	2063.87	0.068775	0.534388
92	28	0.5	0.5	4157	4028	42.549	40.3333		0	2068.35	0.0744603	0.53723
92	29	0.5	0.5	3942	4240	38.2941	45.451		0	2083.89	0.0390634	0.519532
92	30	0.5	0.5	4172	3970	42.9608	40.2549		0	2081.41	0.0730085	0.536504
92	31	0.5	0.5	4209	3933	42.5294	40.451		0	2073.93	0.0591512	0.529576
92	32	0.5	0.5	3783	4409	40.2745	42.8824		0	2077.4	0.0861027	0.543051
92	33	0.5	0.5	4227	3884	42.6471	40.5098		0	2081.45	0.0624102	0.531205
92	34	0.5	0.5	3891	4253	40.4118	42.7255		0	2076.19	-0.00552068	0.49724
92	35	0.5	0.5	4272	3873	41.4706	41.5686		0	2075.98	0.0977851	0.548893
92	36	0.5	0.5	4155	3963	41.6863	40.6275		0	2055.86	0.0937417	0.546871
92	37	0.5	0.5	4036	4030	40.3922	42.6078		0	2074.68	0.0400335	0.520017
92	38	0.5	0.5	4272	3881	43.098	40.2549		0	2083.79	0.0663278	0.533164
92	39	0.5	0.5	4258	3866	42.4902	40.1373		0	2066.64	0.0253248	0.512662
92	40	0.5	0.5	4178	3968	43.902	39.0196		0	2071.58	0.0505334	0.525267
92	41	0.5	0.5	4286	3855	43.0196	40.1373		0	2074.09	0.053515	0.526758
92	42	0.5	0.5	4371	3781	43.098	39.8039		0	2071.86	0.0366103	0.518305
92	43	0.5	0.5	3984	4167	42.2941	40.4314		0	2064.57	0.0685611	0.534281
92	44	0.5	0.5	3846	4365	40.2941	43.2745		0	2089.21	0.102078	0.551039
92	45	0.5	0.5	3921	4265	37.4314	45.8627		0	2068.86	0.0759168	0.537958
92	46	0.5	0.5	4198	3944	42.6863	40.6275		0	2082.54	0.0438364	0.521918
92	47	0.5	0.5	3766	4388	40.9216	42.5294		0	2086.18	0.0464809	0.52324
92	48	0.5	0.5	3990	4123	40.3725	42.6667		0	2071.01	0.0429079	0.521454
92	49	0.5	0.5	4244	3914	43.7059	40.0392		0	2091.67	0.0839699	0.541985
92	50	0.5	0.5	4099	4066	41.6078	41.8039		0	2084	0.00439826	0.502199
92	51	0.5	0.5	4106	4035	41.451	41.8235		0	2084.98	0.0661796	0.53309
92	52	0.5	0.5	4057	4183	42.5098	40.9608		0	2086.14	0.0483723	0.524186
92	53	0.5	0.5	4329	3850	43.7843	39.2157		0	2071.58	0.0435056	0.521753
92	54	0.5	0.5	4134	4034	41.2353	41.2353		0	2061.49	0.0645708	0.532285
92	55	0.5	0.5	3916	4279	41.902	41.6078		0	2088.5	0.0829152	0.541458
92	56	0.5	0.5	3841	4274	39.1961	44.1961		0	2081.95	0.00671071	0.503355
92	57	0.5	0.5	4010	4207	39.7451	43.6863		0	2081.88	0.0317375	0.515869
92	58	0.5	0.5	4192	3948	43.2157	39.9412		0	2079.78	0.082344	0.541172
92	59	0.5	0.5	4118	4023	42.6078	40.5882		0	2078.89	0.0458658	0.522933
92	60	0.5	0.5	3971	4265	38.7255	44.6078		0	2076.2	0.123121	0.56156
92	61	0.5	0.5	4551	3669	47.6275	35.8431		0	2064.44	0.0560381	0.528019
92	62	0.5	0.5	4076	4046	42.4706	41.0392		0	2086.62	0.0639327	0.531966
92	63	0.5	0.5	4222	3961	45.2353	38.1373		0	2074.13	0.0749777	0.537489
92	64	0.5	0.5	3950	4253	37.7843	45.4706		0	2075.14	0.0734219	0.536711
92	65	0.5	0.5	4040	4097	40.8235	42.9412		0	2094.28	0.0640833	0.532042
92	66	0.5	0.5	4194	4051	42.1765	41.6275		0	2095.47	0.0951629	0.547581
92	67	0.5	0.5	4249	3989	39.7059	43.7255		0	2081.35	0.0420173	0.521009
92	68	0.5	0.5	4223	3953	41.2549	41.8824		0	2080.44	0.0584859	0.529243
92	69	0.5	0.5	4181	3947	40.3725	42.3529		0	2067.27	0.0487488	0.524374
92	70	0.5	0.5	4164	4036	39.7843	43.6275		0	2085.93	0.0565146	0.528257
92	71	0.5	0.5	4065	4126	40.5686	42.6275		0	2080.84	0.120825	0.560412
92	72	0.5	0.5	3974	4193	39.1373	44.1176		0	2073.4	0.0551143	0.527557
92	73	0.5	0.5	4220	3883	42.7843	39.7059		0	2060.12	0.106325	0.553163
92	74	0.5	0.5	4235	4002	42.4706	41.9412		0	2112.49	0.0817297	0.540865
92	75	0.5	0.5	4002	4175	41.8039	40.7255		0	2061.27	0.0317211	0.515861
92	76	0.5	0.5	4066	4080	40.8431	41.8627		0	2067.82	0.0683154	0.534158
92	77	0.5	0.5	3900	4207	40.8235	42.2745		0	2074.16	0.0463961	0.523198
92	78	0.5	0.5	3941	4227	39.6471	44.2941		0	2093.48	0.0844248	0.542212
92	79	0.5	0.5	4061	4013	42.6471	40.3922		0	2073.76	0.0565193	0.52826
92	80	0.5	0.5	3935	4217	42.4118	40.2353		0	2063.27	0.0292417	0.514621
92	81	0.5	0.5	4047	4124	40.3529	43.1176		0	2084.72	0.0453429	0.522671
92	82	0.5	0.5	4180	3976	43.1765	39.8627		0	2075.7	0.0932654	0.546633
92	83	0.5	0.5	3947	4251	40.1569	43.2941		0	2081.39	0.0440403	0.52202
92	84	0.5	0.5	4006	4132	41.9804	41		0	2073.86	0.0115026	0.505751
92	85	0.5	0.5	3962	4227	42.3529	40.902		0	2079.69	0.107442	0.553721
92	86	0.5	0.5	4196	3981	41.2745	42.098		0	2084.91	0.0455184	0.522759
92	87	0.5	0.5	3917	4264	41.5294	41.6667		0	2080	0.0543951	0.527198
92	88	0.5	0.5	4324	3870	41.8627	42.0588		0	2098.5	0.0778176	0.538909
92	89	0.5	0.5	4021	4166	42.3529	41.4314		0	2091.84	0.0519798	0.52599
92	90	0.5	0.5	4117	4027	44	39.6863		0	2089.94	0.0494049	0.524702
92	91	0.5	0.5	4088	4080	43.8824	39.8627		0	2092.93	0.0552535	0.527627
92	92	0.5	0.5	3878	4292	40.0588	43		0	2074.72	0.0726762	0.536338
92	93	0.5	0.5	3900	4279	39.8627	43.0196		0	2074.34	0.0433043	0.521652
92	94	0.5	0.5	4059	4136	43.9608	38.9804		0	2070.11	0.0517175	0.525859
92	95	0.5	0.5	4317	3770	46.902	36.5294		0	2069.29	0.0860911	0.543046
92	96	0.5	0.5	4017	4188	40.2353	43.5686		0	2093.84	0.0507442	0.525372
92	97	0.5	0.5	4259	3905	43.098	40.5098		0	2090.44	0.0415676	0.520784
92	98	0.5	0.5	4058	4084	42.0784	41.1765		0	2082.4	0.0753942	0.537697
92	99	0.5	0.5	4057	4075	40.7843	42.1765		0	2075.51	0.102323	0.551162
93	0	0.5	0.5	3982	4199	41.0588	42.4902		0	2091.81	0.0745898	0.537295
93	1	0.5	0.5	3795	4341	38.3529	44.5686		0	2067.96	0.0385941	0.519297
93	2	0.5	0.5	3889	4159	41.1373	42.098		0	2074.32	0.0388589	0.519429
93	3	0.5	0.5	4074	4105	38.1765	45.1176		0	2076.72	0.0479223	0.523961
93	4	0.5	0.5	3842	4398	39.3333	44.2157		0	2083.02	0.0825775	0.541289
93	5	0.5	0.5	3956	4205	39.8039	43.7647		0	2087.79	0.0679933	0.533997
93	6	0.5	0.5	3972	4154	42.2941	40.1176		0	2058.86	0.0465684	0.523284
93	7	0.5	0.5	4323	3837	43.549	38.902		0	2057.62	0.0501737	0.525087
93	8	0.5	0.5	4140	3981	40.4314	43		0	2085.11	0.0461416	0.523071
93	9	0.5	0.5	4302	3833	44.2745	39		0	2076.81	0.066804	0.533402
93	10	0.5	0.5	4113	4058	42.4118	41.3333		0	2092.74	0.0627244	0.531362
93	11	0.5	0.5	4062	4043	42.2353	41.0196		0	2078.75	0.0673005	0.53365
93	12	0.5	0.5	4114	4057	43.2157	40.5098		0	2089.99	0.0935052	0.546753
93	13	0.5	0.5	4117	4040	43.2745	40.3922		0	2089.14	0.0430416	0.521521
93	14	0.5	0.5	4276	3921	44.6275	38.7059		0	2074.94	0.0807743	0.540387
93	15	0.5	0.5	4072	4054	43.0392	39.9216		0	2071.46	0.0276604	0.51383
93	16	0.5	0.5	4085	4096	42.8627	40.2157		0	2077.59	0.0547422	0.527371
93	17	0.5	0.5	3909	4236	42.3529	41.0784		0	2083.75	0.0798079	0.539904
93	18	0.5	0.5	4107	4057	42.4902	41.0196		0	2086.07	0.0588003	0.5294
93	19	0.5	0.5	4102	3949	41.3725	40.7843		0	2054.94	0.0599114	0.529956
93	20	0.5	0.5	3968	4133	40.2157	42.3137		0	2063.91	0.0099805	0.50499
93	21	0.5	0.5	3981	4116	38.4314	44.451		0	2070.74	0.0228661	0.511433
93	22	0.5	0.5	4023	4029	42.7843	40.0196		0	2068.6	0.0901799	0.54509
93	23	0.5	0.5	4050	4149	39.8431	43.8039		0	2087.73	0.0504521	0.525226
93	24	0.5	0.5	4284	3910	44.4314	38.8627		0	2074.4	0.0181937	0.509097
93	25	0.5	0.5	4243	3852	43.9216	38.4314		0	2052.03	0.0459328	0.522966
93	26	0.5	0.5	3943	4194	41.3137	41.2549		0	2066	0.0781639	0.539082
93	27	0.5	0.5	3921	4179	40.549	42.2745		0	2069.49	0.0908134	0.545407
93	28	0.5	0.5	4063	4092	45.2157	37.902		0	2068.92	0.059957	0.529979
93	29	0.5	0.5	4119	3960	40.549	42.0784		0	2068.51	0.0523241	0.526162
93	30	0.5	0.5	4003	4155	42.098	41.0588		0	2076.71	0.0660373	0.533019
93	31	0.5	0.5	4156	3954	40.1961	42.0588		0	2055.86	0.09759	0.548795
93	32	0.5	0.5	3905	4270	41.3725	42.5098		0	2096.83	0.0224533	0.511227
93	33	0.5	0.5	4253	3872	42.1569	40.8039		0	2077.32	0.0855459	0.542773
93	34	0.5	0.5	4094	4008	41.4314	41.6471		0	2074.98	0.0498615	0.524931
93	35	0.5	0.5	3671	4375	37.2353	44.902		0	2044.37	0.0479016	0.523951
93	36	0.5	0.5	4116	4102	43.1373	41.2353		0	2107.09	0.111039	0.555519
93	37	0.5	0.5	4229	3931	44.6667	38.9216		0	2086.24	0.087003	0.543502
93	38	0.5	0.5	4175	3938	44.549	38.5098		0	2071.98	0.0486778	0.524339
93	39	0.5	0.5	4093	4039	41.8627	41.6078		0	2085.99	0.0334025	0.516701
93	40	0.5	0.5	4149	4072	39.6667	44.3922		0	2096.27	0.13163	0.565815
93	41	0.5	0.5	4148	3929	44.2157	38.7451		0	2069.4	0.0549122	0.527456
93	42	0.5	0.5	4063	4144	40	43.1765		0	2079.74	0.0770002	0.5385
93	43	0.5	0.5	3899	4180	40.9804	42.3529		0	2083.11	0.0874364	0.543718
93	44	0.5	0.5	4211	3889	41.902	40.2353		0	2051.18	0.0696609	0.53483
93	45	0.5	0.5	4436	3725	41.1961	41.902		0	2075.97	0.0465024	0.523251
93	46	0.5	0.5	3946	4182	39.6078	43.8235		0	2083.25	0.042843	0.521421
93	47	0.5	0.5	3971	4142	41.6471	41.5098		0	2078.49	0.0495514	0.524776
93	48	0.5	0.5	4001	4140	40.451	43.0196		0	2084.41	0.0758633	0.537932
93	49	0.5	0.5	4199	3971	42.1176	41.1176		0	2082.86	0.0799846	0.539992
93	50	0.5	0.5	4065	4051	41.9412	40.9608		0	2071.84	0.0947471	0.547374
93	51	0.5	0.5	4190	3871	41.7843	41.5294		0	2080.49	0.0791002	0.53955
93	52	0.5	0.5	3899	4183	41.6863	41.451		0	2078	0.0565545	0.528277
93	53	0.5	0.5	4046	4116	41.2353	42.098		0	2080.91	0.0623684	0.531184
93	54	0.5	0.5	4235	3971	42.902	39.9608		0	2071.75	0.0694192	0.53471
93	55	0.5	0.5	4263	3842	44.0588	39.4314		0	2081.96	0.0289275	0.514464
93	56	0.5	0.5	3879	4203	41.3922	41.2549		0	2062.49	0.0766185	0.538309
93	57	0.5	0.5	4122	4020	44.7451	38.3529		0	2072.14	0.0671113	0.533556
93	58	0.5	0.5	3998	4153	41.8235	42.2353		0	2100	0.095976	0.547988
93	59	0.5	0.5	4047	4128	43.2157	40.4314		0	2088.99	0.0690285	0.534514
93	60	0.5	0.5	4051	4178	40.9804	41.8627		0	2071.48	0.0702864	0.535143
93	61	0.5	0.5	4492	3685	46.2941	36.9804		0	2065.55	0.0807071	0.540354
93	62	0.5	0.5	3953	4268	41.7451	42.451		0	2105.91	0.0815094	0.540755
93	63	0.5	0.5	4239	3897	40.098	42.4118		0	2061.16	0.0744977	0.537249
93	64	0.5	0.5	3852	4231	36.8627	46.3922		0	2068.68	0.102716	0.551358
93	65	0.5	0.5	4094	4012	42.9216	40.3137		0	2081.99	0.0442901	0.522145
93	66	0.5	0.5	4232	3932	43.0588	40.549		0	2090.57	0.069466	0.534733
93	67	0.5	0.5	3783	4337	39.0784	44.4118		0	2081.76	0.0834629	0.541731
93	68	0.5	0.5	3978	4159	41.902	41.5686		0	2086.5	0.0515985	0.525799
93	69	0.5	0.5	3978	4150	42.0588	42.3922		0	2110	0.0650629	0.532531
93	70	0.5	0.5	4381	3725	45.2745	38.1176		0	2080.77	0.0901151	0.545058
93	71	0.5	0.5	4187	3942	44.7451	38.6863		0	2080.55	0.124921	0.56246
93	72	0.5	0.5	4329	3827	42.3922	41.451		0	2094.93	0.0724476	0.536224
93	73	0.5	0.5	4018	4100	40.3333	42.4314		0	2069.16	0.0790951	0.539548
93	74	0.5	0.5	4092	4006	42.3333	40.8235		0	2081.67	0.0560605	0.52803
93	75	0.5	0.5	3986	4166	39.9608	43.1373		0	2076.09	0.0481445	0.524072
93	76	0.5	0.5	3945	4177	41.0196	42.1961		0	2080.33	0.073842	0.536921
93	77	0.5	0.5	4106	3975	43.2549	39.9216		0	2080.3	0.0743622	0.537181
93	78	0.5	0.5	3965	4172	40.9608	42.2353		0	2081.26	0.058733	0.529366
93	79	0.5	0.5	4159	3985	44.7647	39.2745		0	2096.93	0.084878	0.542439
93	80	0.5	0.5	4064	4117	39.6078	43.6471		0	2078.21	0.0515409	0.52577
93	81	0.5	0.5	4111	4002	43.2353	40.0196		0	2079.98	0.0155505	0.507775
93	82	0.5	0.5	3875	4262	40.6863	42.9608		0	2090.71	0.0531613	0.526581
93	83	0.5	0.5	4120	4090	39.8235	43.2353		0	2072.39	0.0934882	0.546744
93	84	0.5	0.5	4061	4107	41.7255	41.7647		0	2088	0.0742188	0.537109
93	85	0.5	0.5	4148	4008	41.5882	41.6275		0	2078.5	0.0666592	0.53333
93	86	0.5	0.5	3703	4393	40.1765	42.2941		0	2061.81	0.059899	0.529949
93	87	0.5	0.5	4327	3851	43.9412	39.0196		0	2070.64	0.0704341	0.535217
93	88	0.5	0.5	4261	3861	40.6667	42.4902		0	2078.16	0.0372659	0.518633
93	89	0.5	0.5	4145	3956	42.7647	40.8627		0	2090.13	0.0938125	0.546906
93	90	0.5	0.5	3919	4218	38.549	44.7255		0	2079.84	0.103303	0.551651
93	91	0.5	0.5	3942	4258	39.7451	43.9608		0	2087.84	0.0930379	0.546519
93	92	0.5	0.5	4012	4173	39.3725	44.8235		0	2099	0.0705611	0.535281
93	93	0.5	0.5	3976	4096	39.5294	43.3922		0	2073.87	0.108793	0.554396
93	94	0.5	0.5	4211	3843	42.4902	39.8039		0	2057.74	0.0467984	0.523399
93	95	0.5	0.5	3970	4123	39.549	43		0	2063.21	0.0878152	0.543908
93	96	0.5	0.5	4223	3890	41.0196	42.098		0	2078.36	0.0863572	0.543179
93	97	0.5	0.5	3904	4249	37.7059	46.1176		0	2084.14	-0.0146636	0.492668
93	98	0.5	0.5	4127	4032	42.1569	41.3137		0	2086.43	0.0589556	0.529478
93	99	0.5	0.5	3905	4186	39.7647	42.4706		0	2059.19	0.0655444	0.532772
94	0	0.5	0.5	3915	4202	40.0784	43.1765		0	2078.79	0.0608886	0.530444
94	1	0.5	0.5	4328	3852	46.1961	36.6275		0	2055.12	0.0391824	0.519591
94	2	0.5	0.5	4296	3898	42.6275	40.9804		0	2091.67	0.0488285	0.524414
94	3	0.5	0.5	3973	4126	40.4314	42.6275		0	2076.81	0.01988	0.50994
94	4	0.5	0.5	4166	3980	41.6863	41.7059		0	2086.5	0.0779538	0.538977
94	5	0.5	0.5	4236	3922	45.3137	38		0	2076.87	0.0793736	0.539687
94	6	0.5	0.5	3835	4261	40.098	42.8627		0	2074.89	0.0676206	0.53381
94	7	0.5	0.5	4119	3943	38.6078	44.6275		0	2077.37	0.00650229	0.503251
94	8	0.5	0.5	4176	3953	43.9608	39.5098		0	2081.52	0.0713971	0.535699
94	9	0.5	0.5	4059	4084	42.3922	40.7451		0	2076.93	0.0748655	0.537433
94	10	0.5	0.5	3910	4240	38.9804	44.3529		0	2080.09	0.0720476	0.536024
94	11	0.5	0.5	3985	4122	40.6275	42.3725		0	2075.16	0.0933654	0.546683
94	12	0.5	0.5	4015	4044	41.9608	41.3333		0	2082.49	0.101805	0.550902
94	13	0.5	0.5	4215	3913	40.6078	42.098		0	2063.78	0.0791052	0.539553
94	14	0.5	0.5	4050	4117	41.5098	42.1373		0	2091.47	0.0383864	0.519193
94	15	0.5	0.5	4074	4060	42.5294	40.6275		0	2077.81	0.0615174	0.530759
94	16	0.5	0.5	4053	4109	40.0392	43.549		0	2088.54	0.0708351	0.535418
94	17	0.5	0.5	4103	4067	42.549	40.3137		0	2072.04	0.078824	0.539412
94	18	0.5	0.5	3803	4389	39.5294	43.8431		0	2082.04	0.103421	0.55171
94	19	0.5	0.5	4118	4020	43.9804	39.9608		0	2098.33	0.0815498	0.540775
94	20	0.5	0.5	4062	4041	40.6667	42.4706		0	2076.55	0.108357	0.554179
94	21	0.5	0.5	3918	4185	42.549	41.3333		0	2095.15	0.0456389	0.522819
94	22	0.5	0.5	4081	4043	41.5882	41.5882		0	2080.43	0.0234892	0.511745
94	23	0.5	0.5	3976	4175	39.2353	43.9216		0	2078.14	0.0361012	0.518051
94	24	0.5	0.5	4228	3947	43.1373	40.3725		0	2089.89	0.0898592	0.54493
94	25	0.5	0.5	4036	4087	39.8039	43.1373		0	2069.42	0.0318388	0.515919
94	26	0.5	0.5	4116	4015	42.2353	40.5098		0	2068.53	0.0700817	0.535041
94	27	0.5	0.5	4151	4054	42.3922	41.0784		0	2084.36	0.0635131	0.531757
94	28	0.5	0.5	4229	3939	42.3922	41.5294		0	2101.36	0.0670872	0.533544
94	29	0.5	0.5	4393	3757	44.6471	38.8627		0	2081.83	0.0567095	0.528355
94	30	0.5	0.5	4117	3986	41.8431	41.0784		0	2074.37	0.054301	0.52715
94	31	0.5	0.5	4292	3867	45.6275	37.7255		0	2072.94	0.0415929	0.520796
94	32	0.5	0.5	3898	4277	38.1961	45.1373		0	2074.84	0.0254421	0.512721
94	33	0.5	0.5	4168	3968	39.8039	43.3137		0	2076.96	0.0312943	0.515647
94	34	0.5	0.5	4427	3736	42.3333	40.8039		0	2080.21	0.0913369	0.545668
94	35	0.5	0.5	3873	4273	40.1569	42.9804		0	2074.85	0.0905536	0.545277
94	36	0.5	0.5	3909	4132	39.9216	42.8824		0	2070.33	0.0961578	0.548079
94	37	0.5	0.5	4181	4015	43.7647	39.7255		0	2086.21	0.0564077	0.528204
94	38	0.5	0.5	3701	4374	37.4314	44.7059		0	2043.37	0.0516709	0.525835
94	39	0.5	0.5	4412	3719	44.4118	39.0588		0	2082.37	0.0585243	0.529262
94	40	0.5	0.5	3888	4253	37.6275	45.9216		0	2074.85	0.0788346	0.539417
94	41	0.5	0.5	3938	4268	40.0588	43.6275		0	2087.62	0.0436546	0.521827
94	42	0.5	0.5	4070	4070	41.0588	42.4314		0	2089.09	0.0152536	0.507627
94	43	0.5	0.5	4264	3996	43.902	40.1176		0	2098.81	0.0978323	0.548916
94	44	0.5	0.5	4104	3959	45.0196	37.8824		0	2067.09	0.0439455	0.521973
94	45	0.5	0.5	3960	4110	39.0784	44.1373		0	2074.3	0.0255745	0.512787
94	46	0.5	0.5	4155	3972	43.2353	39.5294		0	2066.52	0.0669695	0.533485
94	47	0.5	0.5	3980	4137	39.6863	43.6863		0	2079.98	0.0290858	0.514543
94	48	0.5	0.5	4208	3990	42.9608	41.3137		0	2104.18	0.073474	0.536737
94	49	0.5	0.5	3880	4287	39.5882	44.4314		0	2093.68	0.0385519	0.519276
94	50	0.5	0.5	4248	3932	45.1961	38.5686		0	2086	0.0626199	0.53131
94	51	0.5	0.5	4168	3998	41.2353	41.9412		0	2079.92	0.132453	0.566226
94	52	0.5	0.5	4034	4118	42.3922	40.6863		0	2077.65	0.0263155	0.513158
94	53	0.5	0.5	4172	3917	42.3725	40.451		0	2069.35	0.104686	0.552343
94	54	0.5	0.5	3855	4246	38.3725	44.7647		0	2070.52	0.0829334	0.541467
94	55	0.5	0.5	4263	3861	41.9608	41.3725		0	2083.49	0.0913779	0.545689
94	56	0.5	0.5	4028	4093	41.6667	41.3529		0	2074	0.0286382	0.514319
94	57	0.5	0.5	4142	3995	42.8039	40.2941		0	2074.47	0.0628435	0.531422
94	58	0.5	0.5	3883	4141	40	42.6667		0	2068.56	0.0590405	0.52952
94	59	0.5	0.5	3973	4142	42.8039	40.9608		0	2091.98	0.00930499	0.504652
94	60	0.5	0.5	3970	4140	40.6667	42.4118		0	2076.79	0.0771074	0.538554
94	61	0.5	0.5	3978	4065	39.5098	42.9216		0	2056.12	0.0672365	0.533618
94	62	0.5	0.5	3802	4352	36.8431	47.098		0	2081.39	0.0694614	0.534731
94	63	0.5	0.5	4029	4003	40.9412	41.9608		0	2074.32	0.0370299	0.518515
94	64	0.5	0.5	3986	4189	41.1373	42.9804		0	2102.99	0.0121888	0.506094
94	65	0.5	0.5	4312	3841	43.6078	40.0588		0	2091.41	0.0440648	0.522032
94	66	0.5	0.5	3937	4120	38.6471	43.7647		0	2052.89	-0.000187587	0.499906
94	67	0.5	0.5	4030	4089	43.4314	39.9412		0	2081.92	0.0748495	0.537425
94	68	0.5	0.5	3900	4308	39.4314	44.1961		0	2085.63	0.0714552	0.535728
94	69	0.5	0.5	3826	4276	37.7647	45.7647		0	2080.12	0.0554233	0.527712
94	70	0.5	0.5	4054	4113	41.6275	42.2157		0	2096.86	0.0866283	0.543314
94	71	0.5	0.5	4107	3987	40.7843	42.8824		0	2090.76	0.0650517	0.532526
94	72	0.5	0.5	3935	4208	41.3725	42.4902		0	2098.38	0.0397333	0.519867
94	73	0.5	0.5	4187	3918	42.9608	40.1765		0	2076.37	0.0595586	0.529779
94	74	0.5	0.5	3986	4224	40.1569	43.1373		0	2084.79	0.0711653	0.535583
94	75	0.5	0.5	3804	4312	38.7843	44.6863		0	2081.24	0.0755603	0.53778
94	76	0.5	0.5	3916	4128	39.0392	42.7843		0	2044.5	0.0667965	0.533398
94	77	0.5	0.5	4121	4049	42.1765	40.8824		0	2073.7	0.0354782	0.517739
94	78	0.5	0.5	4113	3996	41.6471	40.4314		0	2050.75	0.0520403	0.52602
94	79	0.5	0.5	3980	4172	43.7255	39.8824		0	2086.22	0.0567654	0.528383
94	80	0.5	0.5	4198	3951	40.8431	42.5686		0	2082.67	0.0825275	0.541264
94	81	0.5	0.5	3923	4118	40	43.0196		0	2078.06	0.0521533	0.526077
94	82	0.5	0.5	3972	4188	41.2353	41.9608		0	2081.43	0.071601	0.5358
94	83	0.5	0.5	3620	4495	38.9608	44.7059		0	2086.1	0.117689	0.558844
94	84	0.5	0.5	4289	3889	45.3333	38.1961		0	2079.68	0.0853411	0.542671
94	85	0.5	0.5	4177	3975	42.0784	40.9412		0	2076.3	0.102786	0.551393
94	86	0.5	0.5	3908	4280	40.4314	43.8039		0	2104.84	0.117602	0.558801
94	87	0.5	0.5	4227	3917	42.098	41.1765		0	2083.42	0.0831052	0.541553
94	88	0.5	0.5	4214	3967	42.7451	40.5098		0	2081.76	0.0757429	0.537871
94	89	0.5	0.5	4052	4102	41.3529	42.3725		0	2090.33	0.0351225	0.517561
94	90	0.5	0.5	4012	4121	41.8039	41.6667		0	2089.98	0.061722	0.530861
94	91	0.5	0.5	3874	4312	41.3137	41.8824		0	2075.99	0.0444672	0.522234
94	92	0.5	0.5	4378	3750	44.2157	39.7059		0	2094.48	0.0535161	0.526758
94	93	0.5	0.5	3898	4233	42.0588	41.1765		0	2079.8	0.0870146	0.543507
94	94	0.5	0.5	4066	4081	40.549	43.0392		0	2090.28	0.0582387	0.529119
94	95	0.5	0.5	3768	4388	36.3137	47.2353		0	2068.23	0.0519725	0.525986
94	96	0.5	0.5	4110	3949	43.2157	39.5098		0	2069	0.0605694	0.530285
94	97	0.5	0.5	3910	4196	41.8235	41.4902		0	2086.48	0.042735	0.521367
94	98	0.5	0.5	4244	3848	41.4706	41.5882		0	2076	0.0757414	0.537871
94	99	0.5	0.5	3567	4570	36.0392	47.7255		0	2073.7	0.0824013	0.541201
95	0	0.5	0.5	3961	4243	38.9804	44.6471		0	2087.18	0.0965899	0.548295
95	1	0.5	0.5	4093	3993	42.9804	40.3137		0	2082.34	0.0771153	0.538558
95	2	0.5	0.5	4013	4194	39.2941	44.1961		0	2083.19	0.0492311	0.524616
95	3	0.5	0.5	4073	4045	40.6275	42.549		0	2083.3	0.0703199	0.53516
95	4	0.5	0.5	4161	4023	41.0784	42.9804		0	2102.25	0.0493337	0.524667
95	5	0.5	0.5	4083	4029	41.8824	41.6275		0	2086.49	0.0829436	0.541472
95	6	0.5	0.5	4184	3968	41.8627	41.0196		0	2068.98	0.0516445	0.525822
95	7	0.5	0.5	4228	3941	42.0588	40.7843		0	2070.28	0.0345583	0.517279
95	8	0.5	0.5	4044	4110	39.2745	44.4902		0	2093.5	0.0972239	0.548612
95	9	0.5	0.5	4102	3992	41.7647	41.2157		0	2075.87	0.114086	0.557043
95	10	0.5	0.5	4053	4171	43.0784	40.6667		0	2094.22	0.0808096	0.540405
95	11	0.5	0.5	4156	4064	43.7647	40.2549		0	2095.98	0.0849876	0.542494
95	12	0.5	0.5	4137	4020	42.4706	40.7647		0	2082.62	0.063893	0.531946
95	13	0.5	0.5	3799	4331	37.9608	45.1961		0	2071.39	0.0537936	0.526897
95	14	0.5	0.5	4059	4055	40.8039	42.4118		0	2081.56	0.0415818	0.520791
95	15	0.5	0.5	4268	3854	43	39.8039		0	2067.01	0.0776559	0.538828
95	16	0.5	0.5	4143	3943	42.1176	41.1765		0	2080.34	0.061969	0.530984
95	17	0.5	0.5	3884	4255	39.4314	43.8824		0	2079.99	0.0481718	0.524086
95	18	0.5	0.5	4044	4132	40.9216	42.2353		0	2077.28	0.0548487	0.527424
95	19	0.5	0.5	4089	4056	39.5294	42.9216		0	2060.64	0.112237	0.556119
95	20	0.5	0.5	4072	4099	40.6863	42.549		0	2079.56	0.0278124	0.513906
95	21	0.5	0.5	3871	4290	39.4314	44.2157		0	2087.97	0.0819796	0.54099
95	22	0.5	0.5	3972	4137	38.9608	44.2745		0	2072.67	0.00693212	0.503466
95	23	0.5	0.5	3989	4123	42.0392	40.5098		0	2066.67	0.0100526	0.505026
95	24	0.5	0.5	4097	4177	38.451	45.3922		0	2088.31	0.0843697	0.542185
95	25	0.5	0.5	4135	4074	42.4902	41.4314		0	2097.33	0.103542	0.551771
95	26	0.5	0.5	4210	3905	41.7647	40.9608		0	2067.42	0.1105	0.55525
95	27	0.5	0.5	4081	4016	41.9804	41.1765		0	2079.43	0.0681488	0.534074
95	28	0.5	0.5	3935	4188	38.1765	44.5294		0	2063.5	0.0681445	0.534072
95	29	0.5	0.5	3976	4175	40.5686	43.4118		0	2099.18	0.0691537	0.534577
95	30	0.5	0.5	4085	4020	43.0784	40.7451		0	2093.68	0.068674	0.534337
95	31	0.5	0.5	3748	4345	38.0784	44.3529		0	2056.55	0.029471	0.514735
